# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	51676
#@/user_id	435aafd9-22e7-4862-aa94-9a43e7cfcf27
duo xiang shi 	多項式	c=1 d=5.63339e-73 t=51676
duo yu 	多餘	c=3 d=4.10014e-12 t=51676
duo zhang 	多張	c=1 d=3.49439e-43 t=51676
duo zhong 	多種	c=3 d=0.000106752 t=51676
e 	呃	c=1 d=2.03746e-21 t=51676
e 	額	c=1 d=4.35947e-57 t=51676
e 	餓	c=1 d=4.46831e-53 t=51676
e guo 	俄國	c=0 d=4.92131e-43 t=51676
e wai 	額外	c=2 d=1.13543e-53 t=51676
e wu 	訛誤	c=0 d=4.41933e-42 t=51676
ei 	誒	c=0 d=0.0755784 t=51676
en 	嗯	c=1 d=2.41254e-09 t=51676
en 	恩	c=0 d=1.58527e-98 t=51676
en ai 	恩愛	c=0 d=7.75526e-70 t=51676
en ai lie biao 	恩愛列表	c=1 d=7.79413e-69 t=51676
en ding er 	摁釘兒	c=0 d=8.24938e-32 t=51676
en en 	嗯嗯	c=1 d=9.33157e-40 t=51676
en ke qing 	恩刻晴	c=1 d=1.59322e-97 t=51676
er 	二	c=15 d=0.197899 t=51676
er 	兒	c=4 d=0.0199597 t=51676
er 	而	c=37 d=0.0837432 t=51676
er bu 	而不	c=0 d=2.91975e-48 t=51676
er bu shi 	而不是	c=19 d=0.26642 t=51676
er bu zai 	而不在	c=1 d=2.93439e-47 t=51676
er cha 	二叉	c=2 d=1.10078e-12 t=51676
er cha shu 	二叉樹	c=2 d=1.16885e-12 t=51676
er ci 	二次	c=4 d=2.01815e-55 t=51676
er deng 	二等	c=1 d=1.04942e-38 t=51676
er deng jiang 	二等獎	c=3 d=8.38565e-59 t=51676
er guo 	而過	c=1 d=6.08411e-08 t=51676
er ji 	二級	c=2 d=0.444858 t=51676
er ji hao 	二級號	c=1 d=3.00602e-66 t=51676
er jin zhi 	二進制	c=13 d=0.406327 t=51676
er lai 	而來	c=3 d=0.364219 t=51676
er lie 	而列	c=1 d=8.17147e-37 t=51676
er mei you 	而沒有	c=1 d=9.52981e-52 t=51676
er ni 	而你	c=0 d=1.92436e-55 t=51676
er qie 	而且	c=3 d=6.67999e-19 t=51676
er shi 	二是	c=1 d=1.20814e-48 t=51676
er shi 	而是	c=11 d=0.694416 t=51676
er shi zai 	而是在	c=1 d=1.43475e-41 t=51676
er shua 	二刷	c=1 d=2.24929e-66 t=51676
er wei 	二維	c=7 d=0.000110003 t=51676
er wei ma 	二維碼	c=9 d=2.17303e-74 t=51676
er wo 	而我	c=1 d=6.75818e-97 t=51676
er xiang 	二項	c=1 d=7.89822e-78 t=51676
er yan 	而言	c=2 d=6.94551e-07 t=51676
er yuan 	二元	c=1 d=3.88456e-53 t=51676
er zhang 	二章	c=2 d=0.0241131 t=51676
fa 	法	c=7 d=3.11107e-39 t=51676
fa 	發	c=9 d=0.00172074 t=51676
fa biao 	發表	c=7 d=1.3915e-72 t=51676
fa biao hou 	發表後	c=1 d=2.30185e-73 t=51676
fa bu 	發佈	c=10 d=1.93605 t=51676
fa bu dao 	發不到	c=1 d=0.379083 t=51676
fa chu 	發出	c=10 d=3.90052e-06 t=51676
fa de 	發的	c=2 d=5.87547e-68 t=51676
fa dian 	發電	c=0 d=0.1 t=48387
fa gei 	發給	c=1 d=2.2439e-14 t=51676
fa gei ni 	發給你	c=2 d=3.60326e-51 t=51676
fa gei o 	發給哦	c=1 d=2.69656e-82 t=51676
fa gei wo 	發給我	c=11 d=0.000281606 t=51676
fa gen 	髮根	c=1 d=4.74946e-65 t=51676
fa hui 	發揮	c=2 d=1.30725e-05 t=51676
fa lai 	發來	c=1 d=2.70234e-19 t=51676
fa le 	發了	c=1 d=2.99794e-05 t=51676
fa ni 	發你	c=0 d=1.2964e-55 t=51676
fa ni de 	發你的	c=1 d=1.3029e-54 t=51676
fa qi 	發起	c=3 d=9.75634e-66 t=51676
fa se 	髮色	c=1 d=1.22303e-45 t=51676
fa sheng 	發生	c=29 d=0.145876 t=51676
fa sheng de 	發生的	c=0 d=1.54324e-76 t=51676
fa sheng de fan 	發生的泛	c=1 d=1.55097e-75 t=51676
fa sheng guo 	發生過	c=1 d=1.07007e-32 t=51676
fa sheng le 	發生了	c=2 d=0.0948935 t=51676
fa sheng zai 	發生在	c=2 d=3.64405e-07 t=51676
fa shi 	髮飾	c=1 d=1.21693e-45 t=51676
fa si 	髮絲	c=2 d=7.80356e-65 t=51676
fa song 	發送	c=26 d=0.932394 t=51676
fa song gei 	發送給	c=4 d=0.532491 t=51676
fa song ni 	發送你	c=1 d=1.82895e-44 t=51676
fa wo 	發我	c=7 d=0.0186681 t=51676
fa xian 	發現	c=22 d=0.449329 t=51676
fa xing ban 	發行版	c=4 d=5.81541e-06 t=51676
fa zhan 	發展	c=3 d=0.000254974 t=51676
fan 	反	c=1 d=3.1596e-64 t=51676
fan 	泛	c=2 d=1.39856e-64 t=51676
fan 	番	c=1 d=1.17443e-68 t=51676
fan bei 	翻倍	c=1 d=0.000149233 t=51676
fan er 	反而	c=1 d=7.08777e-69 t=51676
fan fu 	反復	c=0 d=5.16554e-54 t=51676
fan guang 	泛光	c=1 d=3.96291e-82 t=51676
fan guo lai 	反過來	c=1 d=4.34895e-58 t=51676
fan hui 	返回	c=56 d=0.369354 t=51676
fan hui dao 	返回到	c=1 d=1 t=48273
fan hui de 	返回的	c=3 d=0.00458484 t=51676
fan hui qi 	返回其	c=1 d=0.00366107 t=51676
fan hui zhi 	返回值	c=8 d=4.48398e-06 t=51676
fan huo 	凡火	c=1 d=2.74505e-27 t=51676
fan kui 	反饋	c=2 d=6.74117e-38 t=51676
fan mian 	反面	c=1 d=2.76012e-62 t=51676
fan ren lei 	反人類	c=1 d=2.60071e-68 t=51676
fan shi 	凡是	c=11 d=0.146607 t=51676
fan shi 	範式	c=2 d=5.44462e-25 t=51676
fan ti 	繁體	c=4 d=0.404542 t=51676
fan tui 	反推	c=2 d=1.07264e-42 t=51676
fan wei 	範圍	c=5 d=1.64134e-06 t=51676
fan wei nei 	範圍內	c=1 d=4.63486e-13 t=51676
fan wen 	反問	c=2 d=1.40597 t=51676
fan wen 	範文	c=1 d=3.49558e-47 t=51676
fan xiang 	反向	c=5 d=0.115256 t=51676
fan xu lie hua 	反序列化	c=1 d=1.18809e-57 t=51676
fan yi 	翻譯	c=48 d=2.03708 t=51676
fan yi wei 	翻譯爲	c=9 d=0.134823 t=51676
fan ying 	反應	c=8 d=0.778801 t=51676
fan zheng 	反正	c=1 d=8.27073e-32 t=51676
fan zhuan 	反轉	c=4 d=0.0599047 t=51676
fan zuo bi 	反作弊	c=1 d=5.20593e-27 t=51676
fang 	仿	c=4 d=0.499074 t=51676
fang 	房	c=7 d=3.11488e-15 t=51676
fang 	放	c=13 d=1.06658 t=51676
fang 	方	c=2 d=3.29604e-32 t=51676
fang 	芳	c=2 d=1.41118e-52 t=51676
fang an 	方案	c=41 d=0.694579 t=51676
fang bian 	方便	c=5 d=0.584259 t=51676
fang bian xie 	方便些	c=1 d=4.32579e-54 t=51676
fang bu liao 	房不了	c=1 d=3.1305e-14 t=51676
fang bu xia 	放不下	c=1 d=0.000596161 t=51676
fang cun 	訪存	c=1 d=7.63565e-92 t=51676
fang da 	放大	c=9 d=1.05834e-20 t=51676
fang da dao 	放大到	c=1 d=3.35555e-66 t=51676
fang dao 	放到	c=9 d=0.0212797 t=51676
fang diao 	放掉	c=1 d=2.45484e-36 t=51676
fang fa 	方法	c=56 d=0.603576 t=51676
fang huo qiang 	防火牆	c=1 d=1 t=46400
fang jian 	房間	c=2 d=7.35721e-08 t=51676
fang jin 	放進	c=1 d=5.32393e-26 t=51676
fang kong 	防空	c=11 d=0.889994 t=51676
fang kuang 	方框	c=3 d=2.52834e-42 t=51676
fang kuo hao 	方括號	c=1 d=1.10307e-07 t=51676
fang mian 	方面	c=24 d=1.21328 t=51676
fang ru 	放入	c=1 d=3.6652e-75 t=51676
fang sheng 	放生	c=1 d=7.27858e-58 t=51676
fang shi 	方式	c=41 d=0.117012 t=51676
fang wen 	訪問	c=76 d=0.00807034 t=51676
fang wen qi 	訪問器	c=1 d=5.61198e-87 t=51676
fang xia 	放下	c=1 d=2.36132e-79 t=51676
fang xiang 	方向	c=27 d=0.13012 t=51676
fang xiang jian 	方向鍵	c=1 d=3.04325e-05 t=51676
fang xiang shang 	方向上	c=1 d=7.84146e-52 t=51676
fang xin 	放心	c=1 d=1 t=48404
fang xing 	放行	c=2 d=1.97045 t=46407
fang yi 	防疫	c=1 d=0.000997758 t=51676
fang yu 	防禦	c=0 d=1.10762e-27 t=51676
fang yu ta 	防禦它	c=1 d=1.11317e-26 t=51676
fang zai 	放在	c=5 d=7.63639e-05 t=51676
fang zhao 	仿照	c=2 d=7.71017e-26 t=51676
fang zhen 	仿真	c=1 d=7.26226e-61 t=51676
fang zhi 	放置	c=1 d=4.74315e-20 t=51676
fang zhi 	防止	c=7 d=7.17556e-08 t=51676
fang zi 	房子	c=1 d=2.0154e-39 t=51676
fei 	肥	c=1 d=0.0110536 t=51676
fei 	非	c=13 d=0.733462 t=51676
fei 	飛	c=1 d=2.28608e-51 t=51676
fei bi 	菲比	c=5 d=1.58819e-07 t=51676
fei bi 	非比	c=1 d=6.74232e-40 t=51676
fei bi qiu bi 	菲比啾比	c=1 d=5.42317e-08 t=51676
fei chang 	非常	c=5 d=2.43774e-12 t=51676
fei chang da 	非常大	c=1 d=0.305746 t=51676
fei chang hao 	非常好	c=1 d=2.37478e-87 t=51676
fei chang ka 	非常卡	c=1 d=2.59497e-42 t=51676
fei chen xian 	非襯線	c=1 d=1.94548e-06 t=51676
fei chu 	廢除	c=2 d=1.52512e-46 t=51676
fei dao 	飛刀	c=1 d=3.18095e-55 t=51676
fei ding xiang 	非定向	c=1 d=1.36594e-51 t=51676
fei fa 	非法	c=1 d=2.5371e-12 t=51676
fei he xin 	非核心	c=1 d=7.98762e-34 t=51676
fei ji 	飛機	c=1 d=8.25052e-62 t=51676
fei jin 	費勁	c=1 d=1.3587e-18 t=51676
fei jing 	飛鯨	c=2 d=0.324652 t=51676
fei kong 	非空	c=5 d=1.2861e-56 t=51676
fei liu shi 	非流式	c=1 d=3.51812e-05 t=51676
fei ma 	費馬	c=1 d=1.10661e-74 t=51676
fei nie er 	菲涅爾	c=2 d=2.77708e-67 t=51676
fei qiang zhi 	非強制	c=1 d=8.69922e-38 t=51676
fei wu 	廢物	c=1 d=8.72146e-68 t=51676
fei xing 	飛行	c=1 d=1 t=48266
fei xue 	緋雪	c=3 d=0.0555762 t=51676
fei xue 	飛雪	c=1 d=3.87124e-42 t=51676
fei yao 	非要	c=1 d=1.16881e-41 t=51676
fei yong 	費用	c=1 d=2.13552e-73 t=51676
fei yu qi 	非預期	c=1 d=0.00444934 t=51676
fei zu se 	非阻塞	c=5 d=8.06418e-84 t=51676
fen 	份	c=0 d=0.000379148 t=51676
fen 	分	c=15 d=0.00377257 t=51676
fen 	芬	c=0 d=4.95641e-09 t=51676
fen bei 	分貝	c=1 d=7.69454e-06 t=51676
fen bian 	分辨	c=2 d=3.12523e-43 t=51676
fen bian lv 	分辨率	c=7 d=6.30467e-05 t=51676
fen bie 	分別	c=25 d=0.0078873 t=51676
fen bie shi 	分別是	c=1 d=7.17876e-72 t=51676
fen bu 	分佈	c=19 d=1.32836e-17 t=51676
fen bu lv 	分佈律	c=1 d=4.74446e-82 t=51676
fen bu shi 	分佈式	c=1 d=1.08547e-53 t=51676
fen ceng 	分層	c=5 d=7.7476e-28 t=51676
fen cha 	分岔	c=1 d=1.45327e-70 t=51676
fen cha tu 	分岔圖	c=1 d=1.42755e-70 t=51676
fen ci 	分詞	c=7 d=8.38715e-69 t=51676
fen dai 	分代	c=1 d=0.0294518 t=51676
fen dou 	奮鬥	c=1 d=1.22307e-16 t=51676
fen duan 	分段	c=2 d=1.62539e-66 t=51676
fen fa 	分發	c=2 d=6.96185e-64 t=51676
fen ge 	分割	c=27 d=1.05762 t=51676
fen ge 	分隔	c=7 d=5.17291e-11 t=51676
fen ge hou 	分隔後	c=1 d=3.58335e-74 t=51676
fen hao 	分號	c=6 d=0.10435 t=51676
fen jie 	分解	c=5 d=1.26336e-15 t=51676
fen jie wei 	分解爲	c=1 d=6.04597e-81 t=51676
fen kai 	分開	c=2 d=2.1717e-06 t=51676
fen lai ke 	芬萊克	c=1 d=4.98125e-08 t=51676
fen lei 	分類	c=8 d=0.000452079 t=51676
fen li 	分離	c=8 d=0.158031 t=51676
fen pei 	分配	c=5 d=0.0604559 t=51676
fen ping 	分屏	c=5 d=0.00015015 t=51676
fen qing kuang 	分情況	c=1 d=1.72309e-19 t=51676
fen qu 	分區	c=49 d=0.0878614 t=51676
fen qu biao 	分區表	c=3 d=1.60587e-30 t=51676
fen se 	粉色	c=1 d=4.08095e-45 t=51676
fen shi 	分式	c=3 d=7.50787e-52 t=51676
fen shu 	分數	c=3 d=1.01861e-11 t=51676
fen shu duan 	分數段	c=1 d=3.28564e-83 t=51676
fen shu xian 	分數線	c=2 d=2.49051e-51 t=51676
fen si 	粉絲	c=1 d=4.84541e-65 t=51676
fen wei 	分爲	c=8 d=0.0523199 t=51676
fen wei 	氛圍	c=2 d=2.05151e-42 t=51676
fen wen jian 	分文件	c=1 d=2.12754e-29 t=51676
fen xi 	分析	c=62 d=0.703914 t=51676
fen xi shi 	分析師	c=1 d=1.81359e-33 t=51676
fen xiang 	分享	c=2 d=4.1699e-34 t=51676
fen ye 	分頁	c=4 d=0.0653044 t=51676
fen zhi 	分支	c=8 d=0.00954439 t=51676
fen zhi 	分枝	c=4 d=5.02764e-92 t=51676
fen zhong 	分鐘	c=4 d=1.33976e-35 t=51676
fen zu 	分組	c=2 d=6.22309e-09 t=51676
feng 	風	c=10 d=5.2015e-17 t=51676
feng bi 	封閉	c=1 d=2.81588e-62 t=51676
feng chang 	风场	c=2 d=8.69015e-65 t=51676
feng fu 	豐富	c=1 d=0.000130387 t=51676
feng ge 	風格	c=15 d=0.370581 t=51676
feng hao 	封號	c=1 d=2.15339e-24 t=51676
feng he 	縫合	c=0 d=2.4358e-63 t=51676
feng he bian 	縫合邊	c=1 d=2.44801e-62 t=51676
feng huang cheng 	鳳凰城	c=1 d=1.60709e-52 t=51676
feng ling 	風凌	c=1 d=5.80928e-23 t=51676
feng man 	豐滿	c=1 d=0.00543443 t=51676
feng shan 	風扇	c=1 d=7.23119e-40 t=51676
feng su 	風速	c=1 d=4.72577e-65 t=51676
feng xi 	縫隙	c=1 d=3.59786e-05 t=51676
feng yuan 	風源	c=1 d=4.56323e-65 t=51676
feng zhuang 	封裝	c=12 d=0.0232837 t=51676
fou 	否	c=1 d=0.25924 t=51676
fou ze 	否則	c=1 d=0.110251 t=51676
fu 	副	c=2 d=0.470011 t=51676
fu 	弗	c=2 d=1.69767e-50 t=51676
fu 	父	c=4 d=1.09092e-08 t=51676
fu 	符	c=7 d=0.532592 t=51676
fu 	芙	c=1 d=2.20506e-97 t=51676
fu 	赴	c=1 d=1.24731e-41 t=51676
fu bu 	腹部	c=1 d=0.0129715 t=51676
fu cai zhi 	父材質	c=9 d=3.92444e-08 t=51676
fu cong 	服從	c=2 d=4.51966e-11 t=51676
fu dai 	附帶	c=3 d=3.38772e-95 t=51676
fu dan 	復旦	c=1 d=1.67701e-53 t=51676
fu dan 	負擔	c=3 d=9.74117e-16 t=51676
fu gai 	覆蓋	c=14 d=0.239734 t=51676
fu gai diao 	覆蓋掉	c=1 d=1.88209e-28 t=51676
fu gei 	附給	c=1 d=1.86972e-68 t=51676
fu hao 	符號	c=14 d=0.995012 t=51676
fu hao biao 	符號表	c=2 d=4.26849e-94 t=51676
fu he 	符合	c=9 d=0.000154549 t=51676
fu he 	複合	c=1 d=3.71161e-76 t=51676
fu he gong 	複合弓	c=2 d=6.19587e-38 t=51676
fu hua 	孵化	c=1 d=3.9981e-39 t=51676
fu huo 	復活	c=8 d=0.000239969 t=51676
fu huo jie 	復活節	c=1 d=5.56804e-24 t=51676
fu jian 	附件	c=1 d=2.61935e-05 t=51676
fu jiao shou 	副教授	c=1 d=3.36596e-73 t=51676
fu jie dian 	父節點	c=1 d=9.21958e-45 t=51676
fu jin 	附近	c=9 d=0.171187 t=51676
fu lei 	父類	c=3 d=1.89146e-57 t=51676
fu li ye 	傅里葉	c=1 d=1.10951e-46 t=51676
fu luo 	弗洛	c=1 d=1.6892e-50 t=51676
fu mian 	負面	c=2 d=3.521e-44 t=51676
fu ning na 	芙宁娜	c=1 d=2.83781e-65 t=51676
fu pan 	覆盤	c=1 d=1.18406e-17 t=51676
fu qin 	父親	c=3 d=1.33157e-16 t=51676
fu shang 	附上	c=1 d=4.27633e-07 t=51676
fu shi 	俯視	c=1 d=6.65765e-14 t=51676
fu shi 	服飾	c=1 d=5.70783e-51 t=51676
fu shi 	複試	c=8 d=2.68571e-05 t=51676
fu shi shi jiao 	俯視視角	c=1 d=5.73273e-14 t=51676
fu shi xian 	複試線	c=1 d=3.19798e-59 t=51676
fu shu 	負數	c=1 d=2.31149e-34 t=51676
fu wu 	服務	c=31 d=0.774916 t=51676
fu wu de 	服務的	c=1 d=2.47093e-54 t=51676
fu wu duan 	服務端	c=14 d=0.717675 t=51676
fu wu qi 	服務器	c=43 d=0.254107 t=51676
fu xi 	復習	c=1 d=0.000934966 t=51676
fu xian 	復現	c=5 d=0.00556878 t=51676
fu yin 	複印	c=1 d=7.45165e-11 t=51676
fu yin jian 	複印件	c=1 d=5.59386e-49 t=51676
fu yong 	復用	c=11 d=0.00990218 t=51676
fu yong 	服用	c=1 d=1.15275e-84 t=51676
fu yu 	賦予	c=1 d=0.00527382 t=51676
fu yuan 	復原	c=1 d=9.42085e-05 t=51676
fu za 	複雜	c=1 d=6.95357e-50 t=51676
fu za du 	複雜度	c=24 d=6.95305e-12 t=51676
fu zai 	負載	c=3 d=9.39623e-33 t=51676
fu ze 	負責	c=14 d=0.666977 t=51676
fu ze ren 	負責人	c=0 d=1.92436e-55 t=51676
fu ze ren er ni 	負責人而你	c=1 d=1.93401e-54 t=51676
fu zhi 	複製	c=13 d=0.891894 t=51676
fu zhi 	負值	c=1 d=0.0911727 t=51676
fu zhi 	賦值	c=1 d=2.48382e-28 t=51676
fu zhi dao 	複製到	c=3 d=0.474734 t=51676
fu zhi gei 	賦值給	c=1 d=2.49627e-27 t=51676
fu zhu 	輔助	c=9 d=1.07047e-07 t=51676
fu zhu xia 	輔助下	c=1 d=5.6865e-07 t=51676
gai 	改	c=9 d=0.00565622 t=51676
gai 	該	c=205 d=1.60674 t=51676
gai bian 	改變	c=34 d=3.95386 t=51676
gai bian la 	改變啦	c=1 d=3.12009e-63 t=51676
gai biao 	該表	c=1 d=3.15681e-83 t=51676
gai bu fen 	該部分	c=1 d=0.000176887 t=51676
gai can shu 	該參數	c=1 d=2.35947e-11 t=51676
gai cha jian 	該插件	c=1 d=0.0596059 t=51676
gai chu 	該處	c=6 d=1.02336e-07 t=51676
gai dian 	該點	c=4 d=1.1652e-34 t=51676
gai dong 	改動	c=1 d=7.54144e-93 t=51676
gai fang fa 	該方法	c=2 d=2.09474e-90 t=51676
gai gai 	改改	c=1 d=4.67557e-57 t=51676
gai gen 	該跟	c=1 d=2.20663e-76 t=51676
gai guo lai 	改過來	c=1 d=8.64112e-18 t=51676
gai jiao ben 	該腳本	c=3 d=0.163654 t=51676
gai jin 	改進	c=5 d=0.0276007 t=51676
gai kan yi xia 	該看一下	c=1 d=4.42535e-57 t=51676
gai lian jie 	該鏈接	c=1 d=2.02468e-93 t=51676
gai lv 	概率	c=13 d=2.79264e-24 t=51676
gai lv lun 	概率論	c=7 d=1.82941e-52 t=51676
gai mo kuai 	該模塊	c=1 d=0.00127476 t=51676
gai mo xing 	該模型	c=3 d=3.70807e-06 t=51676
gai nei rong 	該內容	c=1 d=1.45519e-31 t=51676
gai nian 	概念	c=15 d=0.102653 t=51676
gai ru he 	該如何	c=1 d=1.31416e-67 t=51676
gai ruan jian 	該軟件	c=2 d=1.56101e-31 t=51676
gai shi yong 	該使用	c=1 d=1.05453e-07 t=51676
gai shu 	概述	c=1 d=3.5969e-89 t=51676
gai shu xing 	該屬性	c=1 d=2.12929e-68 t=51676
gai tu 	該圖	c=9 d=0.128175 t=51676
gai tu shi 	該圖時	c=1 d=7.21498e-43 t=51676
gai wai 	該外	c=1 d=4.05727e-06 t=51676
gai wei 	改爲	c=17 d=0.0658767 t=51676
gai wei zhi 	該位置	c=1 d=1.44337e-82 t=51676
gai wen jian 	該文件	c=4 d=3.88972e-31 t=51676
gai wen ti 	該問題	c=1 d=8.58458e-29 t=51676
gai xiang mu 	該項目	c=5 d=3.62588e-07 t=51676
gai xie 	改寫	c=0 d=3.7111e-46 t=51676
gai xie wei 	改寫爲	c=2 d=7.97722e-45 t=51676
gai yan shi 	該延時	c=1 d=4.47545e-13 t=51676
gai yi 	該以	c=1 d=3.19146e-35 t=51676
gai yi xia 	改一下	c=1 d=1.05975e-65 t=51676
gai ying yong 	該應用	c=1 d=0.000110003 t=51676
gai yong 	改用	c=1 d=8.82948e-07 t=51676
gai you xi 	該遊戲	c=2 d=3.21138e-20 t=51676
gai yuan su 	該元素	c=1 d=7.72209e-48 t=51676
gai zen me 	該怎麼	c=4 d=0.162857 t=51676
gai zu 	改組	c=1 d=0.00798652 t=51676
gan 	幹	c=1 d=3.96223e-80 t=51676
gan dao 	感到	c=2 d=0.00554867 t=51676
gan en 	感恩	c=2 d=1.19056e-52 t=51676
gan jin 	趕緊	c=1 d=2.12133e-24 t=51676
gan jing 	乾淨	c=1 d=0.00778933 t=51676
gan jue 	感覺	c=5 d=5.83244e-11 t=51676
gan jue shi 	感覺是	c=1 d=7.71027e-30 t=51676
gan le 	幹了	c=1 d=2.02971e-34 t=51676
gan ma 	幹嘛	c=3 d=0.0930145 t=51676
gan ma ne 	幹嘛呢	c=1 d=1.90165e-32 t=51676
gan rao 	干擾	c=3 d=7.58127e-08 t=51676
gan shen me 	幹什麼	c=30 d=0.840036 t=51676
gan shou dao 	感受到	c=1 d=0.00565622 t=51676
gan su 	甘肅	c=10 d=7.85965e-07 t=51676
gan su sheng 	甘肅省	c=3 d=2.72136e-09 t=51676
gan tan hao 	感歎號	c=2 d=1.17213e-11 t=51676
gan xie 	感謝	c=6 d=2.07036e-32 t=51676
gan xing qu 	感興趣	c=5 d=4.63407e-11 t=51676
gang 	剛	c=4 d=1.62108e-07 t=51676
gang 	崗	c=1 d=0.0352602 t=51676
gang cai 	剛纔	c=3 d=1.04963e-11 t=51676
gang gang 	剛剛	c=9 d=1.10031e-13 t=51676
gang hao 	剛好	c=1 d=4.81027e-97 t=51676
gang hui keng 	剛回坑	c=1 d=1.85691e-46 t=51676
gang kai shi 	剛開始	c=3 d=5.81541e-06 t=51676
gang wei 	崗位	c=4 d=0.125556 t=51676
gang wei ba 	崗位吧	c=1 d=3.40279e-54 t=51676
gang xing 	剛性	c=1 d=3.86914e-65 t=51676
gao 	搞	c=5 d=9.61117e-05 t=51676
gao 	稿	c=2 d=4.21122e-40 t=51676
gao 	高	c=8 d=0.000696112 t=51676
gao bu qing 	搞不清	c=1 d=1.18426e-19 t=51676
gao cha 	高差	c=1 d=4.31462e-53 t=51676
gao da shang 	高大上	c=1 d=5.99723e-74 t=51676
gao deng 	高等	c=1 d=2.31858e-70 t=51676
gao di zhi 	高地址	c=1 d=2.85242e-96 t=51676
gao du 	高度	c=4 d=2.00194e-19 t=51676
gao fu zai 	高負載	c=1 d=9.63409e-33 t=51676
gao gen xie 	高跟鞋	c=1 d=2.54748e-60 t=51676
gao guang 	高光	c=1 d=1.24392e-09 t=51676
gao hun 	搞混	c=1 d=5.7464e-42 t=51676
gao ji 	高級	c=2 d=1.9881e-55 t=51676
gao jing du 	高精度	c=3 d=1.07447e-12 t=51676
gao liang 	高亮	c=6 d=0.0141025 t=51676
gao mo 	高模	c=3 d=4.09944e-10 t=51676
gao pin 	高頻	c=2 d=1.24413e-11 t=51676
gao qing 	高清	c=6 d=0.0286072 t=51676
gao qing chu 	搞清楚	c=1 d=2.58739e-37 t=51676
gao quan xian 	高權限	c=2 d=3.40118e-07 t=51676
gao san 	高三	c=2 d=6.26286e-78 t=51676
gao shou 	高手	c=1 d=6.93916e-55 t=51676
gao si 	高斯	c=1 d=2.74215e-44 t=51676
gao su 	告訴	c=3 d=0.532592 t=51676
gao su wo 	告訴我	c=1 d=1.2249e-63 t=51676
gao wei 	高位	c=1 d=2.98371e-96 t=51676
gao xiao 	高效	c=5 d=1.36009e-30 t=51676
gao xiao 	高校	c=7 d=1.35331e-30 t=51676
gao xing 	高興	c=1 d=1.01473e-25 t=51676
gao xing neng 	高性能	c=7 d=6.22262e-13 t=51676
gao zhi liang 	高質量	c=3 d=0.000126534 t=51676
gao zhong 	高中	c=2 d=8.28339e-79 t=51676
gao zhun que 	高準確	c=1 d=4.66365e-27 t=51676
gao zi 	稿子	c=1 d=4.05921e-41 t=51676
ge 	個	c=58 d=1.4959 t=51676
ge 	割	c=2 d=4.69995e-30 t=51676
ge 	各	c=11 d=0.582748 t=51676
ge 	格	c=3 d=0.0031354 t=51676
ge 	歌	c=5 d=4.49211e-05 t=51676
ge bao 	各包	c=1 d=4.43228e-46 t=51676
ge bian liang 	各變量	c=1 d=6.74461e-44 t=51676
ge bu fen 	各部分	c=1 d=1.67958e-71 t=51676
ge da 	各大	c=1 d=2.92274e-59 t=51676
ge duan 	各段	c=1 d=2.02992e-94 t=51676
ge ge 	各個	c=15 d=0.136014 t=51676
ge ji 	各級	c=1 d=1 t=46500
ge jia 	各家	c=1 d=1 t=47112
ge jie dian 	各節點	c=1 d=1.88921e-43 t=51676
ge kai 	隔開	c=1 d=0.324652 t=51676
ge ke 	各科	c=2 d=1.06361e-78 t=51676
ge li 	隔離	c=4 d=1.82499e-88 t=51676
ge mang 	各忙	c=1 d=5.27169e-57 t=51676
ge ming 	革命	c=0 d=5.21923e-58 t=51676
ge na 	擱那	c=2 d=0.000547581 t=51676
ge qu 	歌曲	c=13 d=1.78704e-86 t=51676
ge ren 	個人	c=15 d=0.823109 t=51676
ge ren jian li 	個人簡歷	c=1 d=3.43395e-73 t=51676
ge shi 	格式	c=57 d=0.326208 t=51676
ge shi de 	格式的	c=1 d=8.03971e-81 t=51676
ge shi hua 	格式化	c=12 d=0.00125096 t=51676
ge shu 	個數	c=6 d=5.77146e-05 t=51676
ge shu 	各數	c=0 d=8.51364e-50 t=51676
ge shu zi 	個數字	c=1 d=7.36449e-49 t=51676
ge shu zi 	各數字	c=1 d=8.55631e-49 t=51676
ge suan fa 	各算法	c=1 d=0.000930303 t=51676
ge xiao 	各校	c=1 d=5.45853e-55 t=51676
ge xing hua 	個性化	c=1 d=7.76211e-50 t=51676
ge zhang 	各章	c=1 d=1 t=46784
ge zhong 	各種	c=16 d=0.546074 t=51676
ge zi 	各自	c=5 d=0.0129746 t=51676
gei 	給	c=30 d=0.937452 t=51676
gei chu 	給出	c=108 d=0.450399 t=51676
gei chu me 	給出麼	c=1 d=1 t=47976
gei chu nu 	給出努	c=1 d=4.3928e-29 t=51676
gei chu yi ge 	給出一個	c=1 d=4.05205e-79 t=51676
gei cu 	給粗	c=1 d=8.07313e-71 t=51676
gei de 	給得	c=1 d=1.15e-56 t=51676
gei ding 	給定	c=3 d=6.14956e-24 t=51676
gei lie 	給列	c=1 d=3.14984e-57 t=51676
gei ni 	給你	c=3 d=0.0277367 t=51676
gei ta 	給他	c=1 d=0.00257991 t=51676
gei wo 	給我	c=20 d=0.0724398 t=51676
gei yi ge 	給一個	c=1 d=2.23503e-50 t=51676
