# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	61799
#@/user_id	PC-Windows
gai dian 	該點	c=4 d=1.49895e-56 t=61799
gai dong 	改動	c=1 d=9.70155e-115 t=61799
gai fang fa 	該方法	c=2 d=2.69474e-112 t=61799
gai gai 	改改	c=1 d=6.0148e-79 t=61799
gai gen 	該跟	c=1 d=2.83868e-98 t=61799
gai guo lai 	改過來	c=1 d=1.11162e-39 t=61799
gai jiao ben 	該腳本	c=3 d=2.1053e-23 t=61799
gai jin 	改進	c=5 d=3.55064e-24 t=61799
gai kan yi xia 	該看一下	c=1 d=5.69291e-79 t=61799
gai lian jie 	該鏈接	c=1 d=2.60461e-115 t=61799
gai lun wen 	該論文	c=1 d=4.02237e-22 t=61799
gai lv 	概率	c=13 d=3.59254e-46 t=61799
gai lv lun 	概率論	c=7 d=2.35341e-74 t=61799
gai ming 	改名	c=1 d=3.1004e-18 t=61799
gai mo kuai 	該模塊	c=1 d=1.63989e-25 t=61799
gai mo xing 	該模型	c=3 d=4.77018e-28 t=61799
gai nei rong 	該內容	c=1 d=1.872e-53 t=61799
gai nian 	概念	c=15 d=1.32056e-23 t=61799
gai ru he 	該如何	c=1 d=1.69058e-89 t=61799
gai ruan jian 	該軟件	c=2 d=2.00813e-53 t=61799
gai shi yong 	該使用	c=1 d=1.35658e-29 t=61799
gai shu 	概述	c=4 d=2.16703e-12 t=61799
gai shu xing 	該屬性	c=1 d=2.73919e-90 t=61799
gai tu 	該圖	c=12 d=2.3142e-11 t=61799
gai tu shi 	該圖時	c=1 d=9.28158e-65 t=61799
gai wai 	該外	c=1 d=5.2194e-28 t=61799
gai wei 	改爲	c=26 d=0.000396038 t=61799
gai wei zhi 	該位置	c=1 d=1.8568e-104 t=61799
gai wen 	該文	c=1 d=9.35603e-12 t=61799
gai wen jian 	該文件	c=4 d=5.00386e-53 t=61799
gai wen ti 	該問題	c=2 d=0.00199922 t=61799
gai xiang mu 	該項目	c=5 d=4.66445e-29 t=61799
gai xie 	改寫	c=0 d=4.77408e-68 t=61799
gai xie wei 	改寫爲	c=2 d=1.02621e-66 t=61799
gai yan shi 	該延時	c=1 d=5.75736e-35 t=61799
gai yi 	該以	c=1 d=4.10559e-57 t=61799
gai yi xia 	改一下	c=1 d=1.3633e-87 t=61799
gai ying yong 	該應用	c=1 d=1.41511e-26 t=61799
gai yong 	改用	c=2 d=2.20527e-10 t=61799
gai you xi 	該遊戲	c=2 d=4.13122e-42 t=61799
gai yuan su 	該元素	c=1 d=9.93394e-70 t=61799
gai zen me 	該怎麼	c=4 d=2.09504e-23 t=61799
gai zu 	改組	c=1 d=1.02741e-24 t=61799
gan 	幹	c=2 d=0.000107825 t=61799
gan 	感	c=2 d=2.45861e-08 t=61799
gan dao 	感到	c=2 d=7.13798e-25 t=61799
gan en 	感恩	c=2 d=1.53157e-74 t=61799
gan jin 	趕緊	c=1 d=2.72895e-46 t=61799
gan jing 	乾淨	c=3 d=2.69273e-21 t=61799
gan jue 	感覺	c=8 d=0.178173 t=61799
gan jue shi 	感覺是	c=1 d=9.91873e-52 t=61799
gan le 	幹了	c=1 d=2.61108e-56 t=61799
gan ma 	幹嘛	c=4 d=0.0131019 t=61799
gan ma ne 	幹嘛呢	c=1 d=2.44634e-54 t=61799
gan rao 	干擾	c=3 d=9.75278e-30 t=61799
gan shen me 	幹什麼	c=45 d=0.450515 t=61799
gan shou dao 	感受到	c=1 d=7.27634e-25 t=61799
gan su 	甘肅	c=12 d=9.27e-11 t=61799
gan su sheng 	甘肅省	c=3 d=3.50084e-31 t=61799
gan tan hao 	感歎號	c=2 d=1.50786e-33 t=61799
gan xie 	感謝	c=6 d=2.66338e-54 t=61799
gan xing qu 	感興趣	c=5 d=5.96141e-33 t=61799
gang 	剛	c=4 d=1.78756e-11 t=61799
gang 	崗	c=1 d=4.53598e-24 t=61799
gang cai 	剛纔	c=3 d=1.35028e-33 t=61799
gang deng lu 	剛登錄	c=1 d=1.79652e-10 t=61799
gang gang 	剛剛	c=11 d=0.000769323 t=61799
gang hao 	剛好	c=1 d=6.18808e-119 t=61799
gang hui keng 	剛回坑	c=1 d=2.38879e-68 t=61799
gang jin ru 	剛進入	c=1 d=2.31755e-06 t=61799
gang kai shi 	剛開始	c=4 d=0.00442715 t=61799
gang wei 	崗位	c=4 d=1.61519e-23 t=61799
gang wei ba 	崗位吧	c=1 d=4.37746e-76 t=61799
gang xing 	剛性	c=2 d=6.8256e-08 t=61799
gao 	搞	c=7 d=6.77128e-22 t=61799
gao 	稿	c=3 d=4.4724e-05 t=61799
gao 	高	c=15 d=0.00166723 t=61799
gao bu qing 	搞不清	c=1 d=1.52347e-41 t=61799
gao cha 	高差	c=1 d=5.55046e-75 t=61799
gao da shang 	高大上	c=1 d=7.71503e-96 t=61799
gao deng 	高等	c=1 d=2.98269e-92 t=61799
gao di zhi 	高地址	c=1 d=3.66944e-118 t=61799
gao du 	高度	c=4 d=2.57536e-41 t=61799
gao fu zai 	高負載	c=1 d=1.23936e-54 t=61799
gao gen xie 	高跟鞋	c=1 d=3.27716e-82 t=61799
gao guang 	高光	c=1 d=1.60022e-31 t=61799
gao hun 	搞混	c=1 d=7.39235e-64 t=61799
gao ji 	高級	c=3 d=1.22032e-19 t=61799
gao jing du 	高精度	c=3 d=1.38223e-34 t=61799
gao liang 	高亮	c=22 d=0.474385 t=61799
gao liang gai 	高亮該	c=1 d=0.00740944 t=61799
gao liang zu 	高亮組	c=1 d=0.00802655 t=61799
gao mo 	高模	c=3 d=5.27365e-32 t=61799
gao pin 	高頻	c=2 d=1.60049e-33 t=61799
gao qing 	高清	c=6 d=3.68012e-24 t=61799
gao qing chu 	搞清楚	c=1 d=3.3285e-59 t=61799
gao quan xian 	高權限	c=2 d=4.37538e-29 t=61799
gao san 	高三	c=2 d=8.05674e-100 t=61799
gao shou 	高手	c=1 d=8.92675e-77 t=61799
gao si 	高斯	c=1 d=3.52759e-66 t=61799
gao su 	告訴	c=3 d=6.85143e-23 t=61799
gao su wo 	告訴我	c=2 d=1.01598e-10 t=61799
gao wei 	高位	c=1 d=3.83834e-118 t=61799
gao xiao 	高效	c=5 d=1.74966e-52 t=61799
gao xiao 	高校	c=7 d=1.74094e-52 t=61799
gao xing 	高興	c=1 d=1.30538e-47 t=61799
gao xing neng 	高性能	c=7 d=8.00497e-35 t=61799
gao zhi liang 	高質量	c=3 d=1.62777e-26 t=61799
gao zhong 	高中	c=2 d=1.0656e-100 t=61799
gao zhun que 	高準確	c=1 d=5.99947e-49 t=61799
gao zi 	稿子	c=1 d=5.2219e-63 t=61799
ge 	個	c=64 d=0.183122 t=61799
ge 	割	c=2 d=6.04616e-52 t=61799
ge 	各	c=13 d=2.09736e-08 t=61799
ge 	格	c=3 d=4.03348e-25 t=61799
ge 	歌	c=5 d=5.77879e-27 t=61799
ge ban ben 	各版本	c=1 d=5.31669e-10 t=61799
ge bao 	各包	c=1 d=5.70182e-68 t=61799
ge bian liang 	各變量	c=1 d=8.67648e-66 t=61799
ge bu fen 	各部分	c=1 d=2.16066e-93 t=61799
ge da 	各大	c=1 d=3.7599e-81 t=61799
ge duan 	各段	c=1 d=2.61135e-116 t=61799
ge e shi 	各俄式	c=1 d=9.81701e-19 t=61799
ge ge 	各個	c=17 d=0.128095 t=61799
ge ji 	各級	c=1 d=7.41046e-34 t=61799
ge jia 	各家	c=1 d=1.58047e-32 t=61799
ge jie dian 	各節點	c=1 d=2.43034e-65 t=61799
ge kai 	隔開	c=1 d=4.17643e-23 t=61799
ge ke 	各科	c=2 d=1.36826e-100 t=61799
ge li 	隔離	c=5 d=8.31529e-07 t=61799
ge mang 	各忙	c=1 d=6.78167e-79 t=61799
ge ming 	革命	c=0 d=6.71418e-80 t=61799
ge na 	擱那	c=2 d=7.04425e-26 t=61799
ge qu 	歌曲	c=13 d=2.2989e-108 t=61799
ge ren 	個人	c=16 d=4.1582e-21 t=61799
ge ren jian li 	個人簡歷	c=1 d=4.41754e-95 t=61799
ge shi 	格式	c=81 d=1.8395 t=61799
ge shi de 	格式的	c=1 d=1.03425e-102 t=61799
ge shi hua 	格式化	c=13 d=9.71933e-19 t=61799
ge shu 	個數	c=6 d=7.42459e-27 t=61799
ge shu 	各數	c=0 d=1.09522e-71 t=61799
ge shu zi 	個數字	c=1 d=9.47391e-71 t=61799
ge shu zi 	各數字	c=1 d=1.10071e-70 t=61799
ge suan fa 	各算法	c=1 d=1.19677e-25 t=61799
ge xiao 	各校	c=1 d=7.02202e-77 t=61799
ge xing hua 	個性化	c=1 d=9.98542e-72 t=61799
ge zhang 	各章	c=1 d=3.0658e-33 t=61799
ge zhong 	各種	c=17 d=9.71768e-17 t=61799
ge zi 	各自	c=5 d=1.66909e-24 t=61799
gei 	給	c=36 d=2.81253e-07 t=61799
gei chu 	給出	c=130 d=0.792308 t=61799
gei chu me 	給出麼	c=1 d=1.18833e-30 t=61799
gei chu nu 	給出努	c=1 d=5.65104e-51 t=61799
gei chu yi ge 	給出一個	c=1 d=5.21268e-101 t=61799
gei cu 	給粗	c=1 d=1.03855e-92 t=61799
gei cuo le 	給錯了	c=1 d=1.64671e-15 t=61799
gei de 	給得	c=1 d=1.4794e-78 t=61799
gei ding 	給定	c=3 d=7.91099e-46 t=61799
gei lie 	給列	c=1 d=4.05205e-79 t=61799
gei ni 	給你	c=3 d=7.75708e-14 t=61799
gei nin 	給您	c=0 d=9.785e-11 t=61799
gei qi 	給其	c=1 d=6.30083e-08 t=61799
gei ta 	給他	c=1 d=3.31888e-25 t=61799
gei wo 	給我	c=25 d=1.06851e-05 t=61799
gei yi ge 	給一個	c=1 d=2.87521e-72 t=61799
gen 	根	c=0 d=8.18565e-29 t=61799
gen 	跟	c=17 d=7.18656e-26 t=61799
gen ben 	根本	c=4 d=1.04543e-52 t=61799
gen fen qu 	根分區	c=1 d=8.22668e-28 t=61799
gen ju 	根據	c=36 d=0.232236 t=61799
gen mu lu 	根目錄	c=9 d=3.13401e-22 t=61799
gen shou 	跟手	c=1 d=9.67744e-27 t=61799
gen sui 	跟隨	c=2 d=2.07319e-48 t=61799
gen wo lai 	跟我來	c=1 d=1.35023e-62 t=61799
gen wo zou 	跟我走	c=1 d=6.42551e-62 t=61799
gen yuan 	根源	c=1 d=3.68169e-69 t=61799
gen zai 	跟在	c=1 d=2.44843e-64 t=61799
gen zhe 	跟着	c=6 d=0.109772 t=61799
geng 	更	c=9 d=2.14682e-13 t=61799
geng an 	更暗	c=1 d=4.09125e-104 t=61799
geng da 	更大	c=1 d=2.89326e-28 t=61799
geng di 	更低	c=1 d=4.59939e-99 t=61799
geng duo 	更多	c=2 d=2.41938e-100 t=61799
geng gai 	更改	c=31 d=0.289367 t=61799
geng gao 	更高	c=2 d=1.21465e-23 t=61799
geng gei 	更給	c=2 d=1.55288e-60 t=61799
geng hao 	更好	c=3 d=4.10084e-14 t=61799
geng huan 	更換	c=8 d=8.0918e-10 t=61799
geng jia 	更加	c=8 d=8.53091e-13 t=61799
geng kuai 	更快	c=1 d=4.50832e-99 t=61799
geng qia dang 	更恰當	c=1 d=1.11716e-68 t=61799
geng shi he 	更適合	c=1 d=3.94608e-32 t=61799
geng wei 	更爲	c=1 d=3.13937e-106 t=61799
geng xi 	更細	c=1 d=5.90774e-103 t=61799
geng xi huan 	更喜歡	c=2 d=1.98143e-24 t=61799
geng xiang xi 	更詳細	c=1 d=5.32302e-24 t=61799
geng xiao 	更小	c=1 d=7.8559e-103 t=61799
geng xin 	更新	c=46 d=0.919398 t=61799
geng xing 	更姓	c=5 d=2.54688e-22 t=61799
geng you 	更優	c=1 d=4.22775e-49 t=61799
geng zheng 	更正	c=1 d=3.94822e-09 t=61799
gong 	供	c=2 d=2.86068e-85 t=61799
gong 	共	c=6 d=2.61704e-24 t=61799
gong 	功	c=3 d=2.10597e-61 t=61799
gong 	工	c=1 d=4.52798e-62 t=61799
gong 	弓	c=1 d=2.47817e-59 t=61799
gong bei shu 	公倍數	c=1 d=4.94009e-28 t=61799
gong ce 	公測	c=2 d=2.41247e-32 t=61799
gong chan dang 	共產黨	c=1 d=1.55614e-26 t=61799
gong chang 	工廠	c=2 d=8.26036e-39 t=61799
gong cheng 	工程	c=31 d=6.07802e-05 t=61799
gong cheng hua 	工程化	c=1 d=5.7872e-37 t=61799
gong cheng shi 	工程師	c=1 d=4.98771e-82 t=61799
gong cun 	共存	c=1 d=5.39704e-10 t=61799
gong di 	工地	c=2 d=4.09218e-77 t=61799
gong du 	攻讀	c=1 d=3.93765e-95 t=61799
gong fang 	工坊	c=1 d=3.30257e-114 t=61799
gong gu 	鞏固	c=1 d=1.117e-37 t=61799
gong he guo 	共和國	c=1 d=1.5435e-77 t=61799
gong ji 	共計	c=2 d=2.28086e-69 t=61799
gong ji 	攻擊	c=5 d=3.20418e-23 t=61799
gong ji li 	攻擊力	c=3 d=6.21076e-53 t=61799
gong jian 	弓箭	c=1 d=5.15028e-77 t=61799
gong ju 	工具	c=74 d=1.33874e-07 t=61799
gong ju bao 	工具包	c=7 d=7.79435e-110 t=61799
gong ju lian 	工具鏈	c=1 d=1.24872e-113 t=61799
gong ju zhong 	工具中	c=1 d=1.37068e-33 t=61799
gong kai 	公開	c=2 d=1.02528e-29 t=61799
gong lve 	攻略	c=19 d=1.30717e-60 t=61799
gong neng 	供能	c=1 d=2.08492e-85 t=61799
gong neng 	功能	c=49 d=0.851127 t=61799
gong neng qi quan 	功能齊全	c=1 d=2.25581e-100 t=61799
gong ping 	公平	c=1 d=1.61322e-38 t=61799
gong qing tuan yuan 	共青團員	c=1 d=1.165e-32 t=61799
gong ren 	工人	c=10 d=1.23394e-38 t=61799
gong sheng 	共生	c=0 d=1.75455e-27 t=61799
gong shi 	公式	c=160 d=0.000628179 t=61799
gong si 	公司	c=11 d=7.93292e-12 t=61799
gong tong 	共同	c=1 d=2.04929e-88 t=61799
gong tong fu yu 	共同富裕	c=1 d=1.73709e-26 t=61799
gong tong ti 	共同體	c=1 d=1.80799e-26 t=61799
gong wang 	公網	c=4 d=3.19754e-28 t=61799
gong wo 	供我	c=2 d=1.83562e-28 t=61799
gong xiang 	共享	c=9 d=9.22773e-26 t=61799
gong xu 	共需	c=1 d=6.22077e-34 t=61799
gong xue 	工學	c=1 d=1.59749e-11 t=61799
gong yao 	公鑰	c=7 d=7.00522e-23 t=61799
gong yao huan 	公鑰環	c=1 d=1.06466e-90 t=61799
gong ying shang 	供應商	c=2 d=4.57123e-65 t=61799
gong yong 	共用	c=1 d=5.49934e-25 t=61799
gong zuo 	工作	c=44 d=0.147521 t=61799
gong zuo liang 	工作量	c=1 d=5.6328e-13 t=61799
gong zuo liu 	工作流	c=10 d=4.36495e-13 t=61799
gong zuo liu cheng 	工作流程	c=1 d=2.88727e-33 t=61799
gong zuo qu 	工作區	c=5 d=2.67179e-21 t=61799
gong zuo shi 	工作時	c=2 d=1.53727e-29 t=61799
gong zuo zhong 	工作中	c=1 d=1.94171e-42 t=61799
gou 	夠	c=1 d=2.77001e-104 t=61799
gou 	構	c=2 d=1.31126e-100 t=61799
gou cheng 	構成	c=1 d=4.11706e-31 t=61799
gou dong xi 	狗東西	c=1 d=9.785e-10 t=61799
gou jian 	構建	c=18 d=0.0034647 t=61799
gou jian dao 	構建到	c=1 d=0.000283018 t=61799
gou jian hou 	構建後	c=1 d=1.60011e-89 t=61799
gou jiao 	狗叫	c=1 d=7.69142e-60 t=61799
gou mai 	購買	c=1 d=2.02275e-23 t=61799
gou suo 	鉤索	c=3 d=2.09436e-42 t=61799
gou tong 	溝通	c=2 d=9.78538e-75 t=61799
gou wu 	購物	c=1 d=2.07396e-23 t=61799
gou xuan 	勾選	c=5 d=8.51027e-06 t=61799
gou xuan shang 	勾選上	c=1 d=3.11647e-20 t=61799
gou zao 	構造	c=17 d=7.19044e-27 t=61799
gou zao cheng 	構造成	c=1 d=6.24876e-28 t=61799
gou zi 	鉤子	c=1 d=6.32231e-48 t=61799
gu 	故	c=1 d=4.31857e-05 t=61799
gu 	顧	c=7 d=2.05787e-49 t=61799
gu cheng 	古城	c=1 d=1.34862e-48 t=61799
gu di 	谷底	c=0 d=0.007502 t=61799
gu di gai 	谷底該	c=1 d=0.0753961 t=61799
gu ding 	固定	c=23 d=0.0778972 t=61799
gu ding de 	固定的	c=1 d=1.4083e-28 t=61799
gu er 	孤兒	c=2 d=2.77037e-39 t=61799
gu ge 	穀歌	c=3 d=1.78106e-26 t=61799
gu ge 	骨骼	c=8 d=5.99353e-08 t=61799
gu ji 	估計	c=1 d=1.10887e-98 t=61799
gu jian 	固件	c=5 d=3.33238e-52 t=61799
gu lao 	古老	c=1 d=1.59707e-96 t=61799
gu shi 	故事	c=1 d=3.09819e-39 t=61799
gu tai 	固態	c=2 d=4.51321e-53 t=61799
gu yi 	故意	c=1 d=4.37834e-49 t=61799
gu you 	固有	c=1 d=3.17814e-74 t=61799
gu zhang 	故障	c=1 d=2.98289e-34 t=61799
gu zhe 	骨折	c=7 d=1.12536e-87 t=61799
gu zhe le 	骨折了	c=1 d=4.42898e-96 t=61799
gua 	掛	c=1 d=4.74688e-88 t=61799
gua diao 	掛掉	c=2 d=2.9091e-24 t=61799
gua hao 	掛號	c=4 d=2.95519e-71 t=61799
gua ji 	掛機	c=6 d=1.33315e-30 t=61799
gua ji de 	掛機的	c=1 d=1.58424e-60 t=61799
gua ni 	掛你	c=1 d=3.01687e-79 t=61799
gua shi 	掛飾	c=1 d=2.02303e-54 t=61799
gua zai 	掛載	c=14 d=2.99731e-22 t=61799
gua zai dao 	掛載到	c=5 d=4.32654e-27 t=61799
gua zai dian 	掛載點	c=3 d=3.34353e-30 t=61799
guai 	怪	c=5 d=8.61294e-09 t=61799
guan 	管	c=2 d=5.63759e-23 t=61799
guan 	關	c=5 d=4.27183e-24 t=61799
guan bi 	關閉	c=35 d=7.99379e-05 t=61799
guan bi hou 	關閉後	c=2 d=2.56958e-44 t=61799
guan bi le 	關閉了	c=1 d=4.43078e-42 t=61799
guan biao 	貫標	c=1 d=0.366045 t=61799
guan cha 	觀察	c=1 d=5.91235e-24 t=61799
guan cha zhi 	觀察值	c=1 d=1.01098e-99 t=61799
guan dao 	管道	c=10 d=4.09373e-23 t=61799
guan dao zhong 	管道中	c=1 d=5.62975e-36 t=61799
guan diao 	關掉	c=1 d=2.70272e-50 t=61799
guan fang 	官方	c=11 d=0.000472941 t=61799
guan fang de 	官方的	c=1 d=3.83129e-67 t=61799
guan ji 	關機	c=6 d=0.00100007 t=61799
guan jian 	關鍵	c=6 d=3.39888e-11 t=61799
guan jian ci 	關鍵詞	c=6 d=1.81978e-17 t=61799
guan jian jie dian 	關鍵節點	c=1 d=5.52955e-60 t=61799
guan jian zhen 	關鍵幀	c=4 d=6.55747e-82 t=61799
guan jian zi 	關鍵字	c=5 d=4.5981e-21 t=61799
guan ka 	關卡	c=1 d=4.43289e-77 t=61799
guan li 	管理	c=34 d=0.123218 t=61799
guan li qi 	管理器	c=10 d=0.000717312 t=61799
guan li yuan 	管理員	c=18 d=1.43095e-28 t=61799
guan lian 	關聯	c=11 d=6.00284e-27 t=61799
guan lian dao 	關聯到	c=1 d=5.00845e-72 t=61799
guan lian de 	關聯的	c=1 d=3.50749e-87 t=61799
guan lian hou 	關聯後	c=1 d=6.03281e-26 t=61799
guan wang 	官網	c=3 d=5.374e-76 t=61799
guan wang tou 	官網投	c=1 d=1.04504e-77 t=61799
guan xi 	關係	c=12 d=6.38932e-25 t=61799
guan xian 	管線	c=6 d=1.14809e-07 t=61799
guan yu 	關於	c=6 d=2.6306e-26 t=61799
guan zhong 	觀衆	c=1 d=3.08064e-31 t=61799
guan zhu 	關注	c=3 d=2.07431e-25 t=61799
guang 	光	c=8 d=5.58234e-20 t=61799
guang bai 	光白	c=1 d=3.00253e-23 t=61799
guang biao 	光標	c=21 d=1.07568 t=61799
guang de fan she 	光的反射	c=1 d=2.26496e-30 t=61799
guang dong 	廣東	c=1 d=1.47713e-60 t=61799
guang fan 	廣泛	c=1 d=7.6687e-84 t=61799
guang hua 	光滑	c=7 d=5.88198e-73 t=61799
guang hua xing 	光滑性	c=3 d=2.8386e-73 t=61799
guang shan 	光柵	c=1 d=2.58562e-30 t=61799
guang shan qi 	光柵器	c=1 d=2.84215e-83 t=61799
guang shu 	光束	c=1 d=5.04728e-104 t=61799
guang su 	光速	c=4 d=3.2098e-82 t=61799
guang xian 	光線	c=2 d=9.34833e-104 t=61799
guang yuan 	光源	c=3 d=2.03503e-06 t=61799
guang yun 	光暈	c=2 d=1.10829e-103 t=61799
guang zhao 	光照	c=6 d=1.61981e-05 t=61799
guang zhui 	光追	c=1 d=4.15308e-104 t=61799
gui 	桂	c=1 d=4.33565e-22 t=61799
gui 	貴	c=1 d=5.9021e-33 t=61799
gui bing 	歸併	c=2 d=5.01492e-103 t=61799
gui dang 	歸檔	c=1 d=9.21644e-41 t=61799
gui fan 	規範	c=8 d=3.17297e-25 t=61799
gui gong si 	貴公司	c=1 d=2.32712e-25 t=61799
gui hua 	規劃	c=4 d=2.10166e-32 t=61799
gui lei 	歸類	c=1 d=2.11326e-38 t=61799
gui lin 	桂林	c=1 d=2.79889e-79 t=61799
gui lv 	規律	c=4 d=2.55511e-07 t=61799
gui shu 	歸屬	c=1 d=2.82309e-92 t=61799
gui xia 	桂夏	c=1 d=2.59055e-22 t=61799
gui xia 	跪下	c=1 d=8.16174e-23 t=61799
gui ze 	規則	c=40 d=1.34429 t=61799
gun 	滾	c=3 d=9.7362e-10 t=61799
gun chu qu 	滾出去	c=1 d=2.9338e-74 t=61799
gun dong 	滾動	c=2 d=0.00248475 t=61799
gun dong lan 	滾動欄	c=1 d=0.024972 t=61799
gun dong tiao 	滾動條	c=8 d=0.144231 t=61799
gun lun 	滾輪	c=2 d=1.5937e-42 t=61799
guo 	國	c=6 d=1.21417e-77 t=61799
guo 	過	c=18 d=0.0146253 t=61799
guo biao 	國標	c=5 d=3.46154e-65 t=61799
guo bu liao 	過不了	c=1 d=5.44369e-23 t=61799
guo chang 	過長	c=2 d=9.79436e-80 t=61799
guo chen 	過陳	c=1 d=2.54662e-56 t=61799
guo cheng 	過程	c=36 d=1.65197e-12 t=61799
guo cheng zhong 	過程中	c=6 d=2.84921e-24 t=61799
guo da 	過大	c=1 d=2.83964e-102 t=61799
guo du 	過度	c=1 d=5.97971e-69 t=61799
guo er 	國二	c=1 d=1.20208e-77 t=61799
guo fang 	國防	c=2 d=4.13558e-76 t=61799
guo guan 	過關	c=1 d=1.30339e-29 t=61799
guo jia 	國家	c=4 d=8.88129e-17 t=61799
guo lai 	過來	c=6 d=3.16132e-41 t=61799
guo le 	過了	c=3 d=5.13541e-43 t=61799
guo lv 	過濾	c=7 d=4.63629e-47 t=61799
guo lv chu 	過濾出	c=1 d=4.65953e-46 t=61799
guo lv qi 	過濾器	c=1 d=1.56666e-17 t=61799
guo mi 	國密	c=5 d=4.99552e-71 t=61799
guo mi 	國米	c=1 d=8.84244e-83 t=61799
guo nei 	國內	c=9 d=0.00122477 t=61799
guo nei wai 	國內外	c=2 d=1.62528e-31 t=61799
guo nei yuan 	國內源	c=2 d=9.49581e-10 t=61799
guo ni he 	過擬合	c=1 d=3.40732e-99 t=61799
guo qi 	國企	c=1 d=2.79214e-80 t=61799
guo qi 	國旗	c=1 d=1.37157e-70 t=61799
guo qi 	過期	c=1 d=3.59446e-81 t=61799
guo qu 	過去	c=6 d=9.11076e-23 t=61799
guo ti 	國體	c=2 d=7.63009e-74 t=61799
guo wai 	國外	c=3 d=4.87748e-25 t=61799
guo yu 	過於	c=9 d=0.194569 t=61799
guo yu da 	過於打	c=1 d=2.21611e-97 t=61799
ha 	哈	c=2 d=6.00477e-30 t=61799
ha ha 	哈哈	c=2 d=2.13937e-06 t=61799
ha ha ha 	哈哈哈	c=8 d=0.000132631 t=61799
ha ha ha ha 	哈哈哈哈	c=1 d=2.05927e-57 t=61799
ha xi 	哈希	c=17 d=1.46652e-34 t=61799
ha xi biao 	哈希表	c=7 d=1.16055e-22 t=61799
hai 	嗨	c=3 d=8.89886e-99 t=61799
hai 	海	c=1 d=3.63243e-87 t=61799
hai 	還	c=21 d=0.378072 t=61799
hai a you 	還阿尤	c=1 d=8.57992e-52 t=61799
hai bu ru 	還不如	c=1 d=7.63435e-90 t=61799
hai bu shi 	還不是	c=1 d=1.60136e-10 t=61799
hai bu tai 	還不太	c=1 d=1.21424e-19 t=61799
hai bu xing 	還不行	c=1 d=1.44174e-10 t=61799
hai cun zai 	還存在	c=2 d=0.00293808 t=61799
hai dai 	還帶	c=0 d=5.62783e-33 t=61799
hai dai you 	還帶有	c=1 d=5.65604e-32 t=61799
hai de 	害得	c=1 d=8.0819e-25 t=61799
hai dei 	還得	c=2 d=8.12241e-25 t=61799
hai hao ma 	還好嗎	c=2 d=2.1287e-06 t=61799
hai hui 	還會	c=2 d=3.56841e-45 t=61799
hai ji de 	還記得	c=1 d=7.0115e-30 t=61799
hai ke yi 	還可以	c=10 d=9.81559e-20 t=61799
hai mei 	還沒	c=2 d=1.10608e-39 t=61799
hai mei dao 	還沒到	c=1 d=5.55461e-25 t=61799
hai mei you 	還沒有	c=3 d=8.16704e-60 t=61799
hai neng 	還能	c=3 d=3.00672e-10 t=61799
hai pa 	害怕	c=1 d=2.0444e-60 t=61799
hai shi 	還是	c=114 d=0.12027 t=61799
hai shi hui 	還是會	c=1 d=9.2516e-27 t=61799
hai shi yong 	還是用	c=1 d=1.54428e-83 t=61799
hai suan 	還算	c=1 d=1.32295e-116 t=61799
hai wei 	還未	c=2 d=2.13625e-77 t=61799
hai wo 	害我	c=1 d=4.82191e-96 t=61799
hai xiang 	還想	c=1 d=4.56727e-46 t=61799
hai xing 	還行	c=2 d=5.54952e-73 t=61799
hai xu bu xu yao 	還需不需要	c=1 d=5.45001e-66 t=61799
hai xu yao 	還需要	c=4 d=0.00798652 t=61799
hai yao 	還要	c=6 d=7.39315e-21 t=61799
hai yi ou 	還一漚	c=1 d=1.27099e-27 t=61799
hai yi wei 	還以爲	c=1 d=1.55176e-81 t=61799
hai you 	還有	c=43 d=0.185175 t=61799
hai you dian 	還有點	c=1 d=2.56628e-117 t=61799
hai you mei 	還有沒	c=1 d=2.27507e-53 t=61799
hai you mei you 	還有沒有	c=1 d=3.17716e-41 t=61799
hai you xie 	還有些	c=1 d=1.55795e-69 t=61799
hai zai 	還在	c=4 d=4.40118e-22 t=61799
hai zhen 	還真	c=1 d=0.14808 t=61799
hai zi 	孩子	c=1 d=2.82383e-07 t=61799
han 	寒	c=6 d=1.47388e-63 t=61799
han 	汗	c=0 d=6.94721e-99 t=61799
han 	漢	c=8 d=4.56508e-11 t=61799
han 	瀚	c=1 d=3.11893e-88 t=61799
han er 	寒兒	c=1 d=1.81916e-69 t=61799
han hu bu qing 	含糊不清	c=1 d=4.33861e-30 t=61799
han hui su 	汗回溯	c=1 d=6.98203e-98 t=61799
han ming 	漢名	c=2 d=1.73964e-97 t=61799
han ming ju li 	漢明距離	c=1 d=1.38005e-113 t=61799
han shi 	韓式	c=1 d=4.04778e-96 t=61799
han shu 	函數	c=162 d=0.00901636 t=61799
han shu ti 	函數體	c=1 d=9.37546e-07 t=61799
han yi 	含義	c=4 d=6.76244e-69 t=61799
han zi 	漢字	c=10 d=1.82287e-23 t=61799
hang 	行	c=18 d=4.47316e-07 t=61799
hang gao 	行高	c=1 d=2.61606e-49 t=61799
hang hao 	行號	c=2 d=7.85101e-29 t=61799
hang jian 	行間	c=2 d=2.15156e-14 t=61799
hang kong 	航空	c=1 d=2.15215e-76 t=61799
hang lie shi 	行列式	c=1 d=8.94043e-95 t=61799
